correlation1	contrast1	homogeneity1	energy1	dissimilarity1	correlation2	contrast2	homogeneity2	energy2	dissimilarity2	correlation3	contrast3	homogeneity3	energy3	dissimilarity3	correlation4	contrast4	homogeneity4	energy4	dissimilarity4	correlation5	contrast5	homogeneity5	energy5	dissimilarity5	correlation6	contrast6	homogeneity6	energy6	dissimilarity6	class
0.6521921744665976	0.17689862857142688	0.8807105040504135	0.75030308552689	0.1611652978571426	0.5407881979908171	0.22957281999999862	0.9442440899999834	0.5567990042965534	0.24414437571428244	0.5068073994042296	0.08415464928571384	0.984900006964272	0.8287452066687976	0.09378427821428417	0.499529362357234	0.19091992499999733	0.9893228042457796	0.6622945000120135	0.19450528142856802	0.38107016773273583	0.2643531857142843	0.8589524831428479	0.5866914902953508	0.27635861678571144	0.36919851114731805	0.011845130357142828	1.0097539391071302	1.0063342502411863	0.012500831428571326	1.0
0.5708703976721494	0.18573162928571083	0.8860294876575562	0.6599716428692488	0.1524950453571428	0.63267067650684	0.2430858828571401	0.9101652321428441	0.5553188587194186	0.24767582999999643	0.6227615409659968	0.09446008499999847	1.0069401484999836	0.8561555274218714	0.08127267535714273	0.538621303333567	0.20379888285713882	0.9626495106606174	0.6788587366914287	0.17114128857142785	0.3900388724448019	0.27250648464285443	0.8601040448214192	0.5635600068386404	0.29999035464285134	0.5032213960541831	0.01358622499999978	0.9537309283928506	0.9190852136475043	0.013516815714285502	1.0
0.7111214322099256	0.15519303857142608	0.8616057883613418	0.7416107068887363	0.1481415942857123	0.6510852528005382	0.22318666499999704	0.941732966392842	0.526027026264731	0.21940964035714008	0.5723161489181359	0.08350649999999937	0.8955729659285676	0.8461167040434757	0.07912670571428553	0.644828868126021	0.16045715142857142	0.8549596586153809	0.7346154392197222	0.16086219142857108	0.4075777357685645	0.27487493499999494	0.8124170793571398	0.6253962777908895	0.2329210710714281	0.6026129305735113	0.01297418214285695	0.9033544607142847	0.9505460735774302	0.013292170714285487	1.0
0.7267250599167292	0.1525043021428566	0.8885682197184807	0.7006918299531456	0.1739178792857111	0.6115251108719216	0.21256103999999754	0.9799320137142665	0.6399787383220326	0.2117430571428546	0.6822492422936132	0.07744030714285706	0.9640019753571318	0.8732905493412606	0.08688022857142738	0.5799419551995018	0.1927883024999963	0.9811250734526332	0.6694142421658014	0.1725045835714267	0.43432215812859853	0.2647387999999948	0.9188952344999862	0.7038616894367549	0.23780367999999769	0.5066872792606198	0.0031792149999999427	1.0384604285714132	0.9009276797255662	0.002765603214285703	1.0
0.6157694626424568	0.17478758166154357	0.8924935548795145	0.7520539220672313	0.16593209823604496	0.5869876356719865	0.22546375188683707	0.9153974832341149	0.5700648797406633	0.21194279646057113	0.6356059944910786	0.09171239077444823	0.9769921322702126	0.8312565887008155	0.08579167133128449	0.557684927537725	0.16209401734382994	0.9357634994431724	0.7317403750301654	0.1905493007578049	0.4726499828537311	0.26314269585509015	0.8972258306169876	0.6572623405889189	0.24612642448028388	0.4194322195786042	0.00327362467741929	1.0206757679032123	1.0266116558730165	0.002954821290322551	1.0
0.6688218551195517	0.1518495388556043	1.0062873716804204	0.6816169480674448	0.13595975104966615	0.7182839628335692	0.20295876261648393	0.9522243185048491	0.55718298030082	0.1919093970046058	0.6047025457641533	0.09580540999487877	0.8887499995929302	0.7944258342532058	0.09849437418330646	0.6836356945499398	0.17658231439067956	0.847747247873459	0.6114243180469272	0.16400714180107479	0.4627539147085824	0.23246281889400627	0.940145449306692	0.64725422333458	0.22344794701740706	0.4105575496962741	0.002801402937788011	0.9731201911635861	0.9895873555052734	0.0027752868778801796	1.0
0.6561243715554891	0.1357218701344078	0.9862315329463405	0.6933876762253975	0.1439553890872995	0.6784751750736432	0.17190349578340963	0.9393013658305037	0.6393591584051211	0.19218961264976667	0.6625455097973664	0.1112371002611346	0.9352447958648143	0.7898637162839095	0.09449168497695817	0.6663119272441855	0.17562790500255984	0.8660483684699468	0.680570957770287	0.1797479397132604	0.5139862790210779	0.23512557239502924	0.9700483780062541	0.6473166746652657	0.23583597116231006	0.5103633999153944	0.003909042119815639	0.9880963022350132	1.006243466209345	0.0036564802764976942	1.0
0.6878663128124028	0.16744823275729376	0.8461995261749632	0.7329626801843561	0.1479397154736292	0.6414711332821628	0.18669313095237916	0.9841116057398688	0.5595513720830803	0.18130572407833956	0.617823570746793	0.08979041371863736	0.9448950562085157	0.8713539165425107	0.088131878273169	0.6756353190605708	0.1933586722836646	0.9593476993572775	0.6740415936075617	0.1799897465232968	0.4853505073472957	0.2178011584357394	0.8620144367353169	0.6478532464871993	0.22154824801587183	0.5378179161636467	0.0047572615783409555	1.027881940501138	0.944029774455634	0.004353117304147451	1.0
0.6630301497698696	0.1620243631336384	0.9388365692380608	0.665972350864116	0.14544834072580562	0.7034874312234262	0.17103420444188414	0.9869431270743012	0.6151874695768004	0.197651574942393	0.6607866957967102	0.1000786714157688	1.001738933135929	0.771494560610397	0.09408216869431524	0.6533831670563511	0.18960676617127387	0.8679730040525826	0.6340375426505406	0.20982038144776882	0.46878052430235584	0.24458673861238797	0.9648563993310857	0.7171895243191815	0.2463175554301038	0.4953049339308849	0.004977959313876006	0.9458712489490475	0.9183407809734401	0.004301882104454678	1.0
0.742961115389134	0.18411177919354488	0.98998541626523	0.6253016042574902	0.15245578396697324	0.6880643577159928	0.17894432826420884	0.8766263301351094	0.5966659622632905	0.19512378111622933	0.6216626653878379	0.1221736307706071	0.8950656946428521	0.8250017552173672	0.11668792186251756	0.6046921827107811	0.2231720141359419	0.924082106509949	0.6790288554154373	0.22973799279953502	0.4757600725367759	0.2380961757258035	0.8057561372473332	0.6822553453020177	0.2165929574948787	0.40514860555524823	0.00816910437275982	0.9772314864023208	0.9409991456034822	0.008069078073476676	1.0
0.7855519703577699	0.15666207741935329	0.8615517000075871	0.6884079290497611	0.16191287619047304	0.7408286160786631	0.22586540165770166	0.8399262457820369	0.651150591899286	0.21032625894008833	0.6204824271223737	0.12543588354582663	0.9582597338306323	0.8199085728643338	0.12134080018049147	0.6171511903074605	0.23896890674346877	0.8022891204662509	0.6266177351712895	0.21646081309523652	0.5386686352738478	0.23185261628135848	0.8417704090742028	0.631280436423272	0.21789868260112405	0.48345770164186036	0.020900335998463648	1.0316476013005473	1.0318464828556153	0.021337693735278756	1.0
0.7852916572957531	0.16807163235406838	0.8730555186641773	0.6342295556372739	0.1544043716807458	0.6613007495093279	0.19519223374295824	0.9034341314556691	0.5989227456389387	0.1898522964055282	0.585967740588293	0.12825066773425453	0.8576873113709658	0.7884834784366246	0.12982100121863718	0.627179213791332	0.2406504754915487	0.8268298596605194	0.6590672242102456	0.24270179661289898	0.4690531439896434	0.2267552599206323	0.8225215495462763	0.6090192980089248	0.23391296255759983	0.395218627599127	0.020480511397849257	1.0216351332142712	0.9234508665684478	0.019895767176139133	1.0
0.6646784369730695	0.1727788914829272	0.9636743827335158	0.702326366494588	0.14294975230528517	0.6580423133904321	0.216830270632021	0.9284062722931431	0.5857056288746593	0.18358664149894946	0.5730118629796587	0.15359957114157177	0.9331781027030053	0.7669249967675309	0.13003634128921024	0.5792210792998074	0.26861140019812496	0.8937225022680713	0.6100822598439871	0.26586663004786304	0.5118516423533733	0.23725343346745556	0.8257504617702713	0.6333594697264296	0.23222455162323263	0.3416449453989846	0.022789391897081013	0.9252640376213712	1.0370893585179797	0.02286801264301965	1.0
0.7673946705071686	0.15101451705860328	0.8917996953511713	0.7478607490155331	0.15855385978706382	0.6583842088792026	0.2012308964954197	0.9771052749258267	0.5863556639696943	0.20399116767710193	0.6208227457606272	0.13880370220649843	0.9610549006664926	0.6892681833682487	0.14147008736846062	0.6205294822715798	0.3006102682158452	0.8723766271129548	0.598451671461828	0.24825218314434613	0.4319209656425783	0.2735906892842884	0.9280181587479674	0.6050125310606381	0.28527298061246886	0.2973848591942832	0.03423387710003233	1.0288772402044484	0.8437969548717819	0.03311740042684901	1.0
0.6878722331123961	0.16292477260127974	0.8606710919809579	0.7515476532960255	0.13801986380807563	0.6860771003557905	0.2446249911284854	0.9033090324393896	0.655172864394353	0.22579073777200792	0.5690820155896378	0.14950917280715348	0.881053107732318	0.7599044054160585	0.14261229209273898	0.5389514981623804	0.3216626126887357	0.9108678294920451	0.5202326101207	0.29705447777777383	0.3984417264761403	0.2819945499018572	0.9274328826435528	0.6279726236299261	0.2856207542543676	0.41041446825560896	0.05222735804007741	1.0079785544036999	0.8463343713607152	0.05031909876018189	1.0
0.6690988686161089	0.14940833864756076	0.8780466665425724	0.7323522985613569	0.1538476760547082	0.6850027418175297	0.21091337936207952	0.8338697922527301	0.6296778101410747	0.22652290797622618	0.5431672094442788	0.1520748518817182	0.8527478421607171	0.7469721244313471	0.13374654251573553	0.6156797082363459	0.3182329195331922	0.8496992478766433	0.5932606270103686	0.29632195241663584	0.460593592751779	0.2822834167306676	0.8218125308237662	0.5879456610430107	0.2923034813935519	0.4554073951652263	0.05094374570381164	0.9077688260288337	0.8756850788798388	0.051559980653306525	1.0
0.7054936978896327	0.1442091141506957	1.0278110086046144	0.8044294808826065	0.1350062697626268	0.705355960174987	0.21296528040530696	0.910405061780968	0.6556745965705532	0.23492566956735383	0.5105095480144834	0.15624545413903387	0.9588060836384178	0.6957936865120258	0.15659867092165758	0.5810113190160906	0.29738299881663244	0.8183139164567859	0.5845233357881928	0.2933208081735132	0.3862084749287708	0.2956879169512668	0.8341762373461638	0.6125299907085276	0.2784413979518269	0.4968829499548025	0.05636657422845929	0.9574422578871575	0.9250365482821298	0.06331835451612786	1.0
0.672795889958399	0.14381563360781122	0.849084910728793	0.8494873258147937	0.11790611062258453	0.5826159041270109	0.21654259208296361	0.8609774658583056	0.6405582610914728	0.2099527082421741	0.5577792697307847	0.15616334505563767	1.0030031526252396	0.7387695562329619	0.15744780076786716	0.5604786905703529	0.32748070718396854	0.8125774988820694	0.5959108993936242	0.2711344561292375	0.38547822974960166	0.30161852441775094	0.94748090135392	0.5818315262614817	0.28780734704784205	0.40864174193219416	0.05311964876406146	0.9952053624625797	0.9120005698208689	0.060065344190690026	1.0
0.6875417076565233	0.16292877599136202	0.885474859678481	0.7071275637376608	0.13581608267897755	0.6430829095881964	0.2321533149886442	0.8141229212036526	0.6622113298683463	0.198602368809135	0.5060009484353174	0.1848897651802429	0.8406370157077075	0.7108181476542009	0.1900473692308868	0.5113670471421137	0.3041148032927542	0.805041870267759	0.6459167630181126	0.2638264819223971	0.4654486333735372	0.27353098351036853	0.8663378068086149	0.6534231313522573	0.26982446223217443	0.4738942838941555	0.07104680549592042	0.8777634389724362	0.8548639468251735	0.06296154449174231	1.0
0.622627131760223	0.12374202487726711	0.9462770186087959	0.7459910854883871	0.12249399960115652	0.6945010281633583	0.23555018369027864	0.8966725308680615	0.6093912212447494	0.22593152361380944	0.5224946983489631	0.15625276600309207	0.8639230142044253	0.7261176950361786	0.16732286840355462	0.5437010850934745	0.29213529811168015	0.9471137353665707	0.5645294419607039	0.235093365467372	0.42769676564931886	0.28659317591688355	0.9429596282327861	0.6398293415862203	0.2719334325219007	0.46082580094584086	0.056990541377678214	1.0618676560901306	0.795290038162159	0.06416443061180052	1.0
0.7183696259741017	0.1479963696592625	0.9319837127391949	0.6546142793578061	0.12134414614470308	0.7268433446436965	0.21072788298204476	0.9216125398956285	0.5850957109040246	0.20883318278862273	0.5761747285259684	0.14209364042860606	0.9680973004550483	0.8231773684125441	0.14145475231836907	0.6072446914518974	0.2819728286519136	0.785520174940651	0.6615095092817149	0.23291097234342892	0.36839726738985124	0.2608154542864124	0.7991406338029343	0.6636099867888585	0.2905990797266277	0.42863159027842823	0.05037940605020961	0.9308024132293822	0.915538184042022	0.05199814115491754	1.0
0.6944052818614928	0.14626966404664754	0.8892295137407352	0.7670510148680706	0.14000656823647215	0.6775879024658398	0.2108136574065143	0.8189007978394786	0.5782457577776975	0.21483938317665668	0.5227117350311891	0.13993605525092123	1.006318211851322	0.6940726516190693	0.15842334887953755	0.5996314521759311	0.2667281560209223	0.9115503330887416	0.6194084406419476	0.2993257185232323	0.41500672051038884	0.3135416231921313	0.8123586052608525	0.6450152656078173	0.2998241670919346	0.5050365705619867	0.06368193180704831	0.9921428671588384	0.9473929764836397	0.06904165142757457	1.0
0.6176058927470776	0.15856977779608403	0.9114891704686723	0.7110780071770352	0.13411307674233303	0.7108255075178789	0.23000956627457145	0.961327775197309	0.6199422494646111	0.20421299954708316	0.5687194566987667	0.1426462737352005	0.9488420286051635	0.7451905447337592	0.13777744430991884	0.5340719229130667	0.29273716271563044	0.7847378118291153	0.5904669413618009	0.2760707594585855	0.3499638702512161	0.276316212975684	0.8188049659129326	0.5934526230877428	0.2849431669333857	0.48714927136225006	0.07931441547725021	0.8764675865657067	0.8426829471974789	0.08747426665218348	1.0
0.5923504452612551	0.15761434347282247	0.9854120772751152	0.7073948496132676	0.17346933280089344	0.6316317805397436	0.1851022065245383	0.8808086091319046	0.6489983866659808	0.19230636520737104	0.485981254749792	0.14320985906968858	0.9213431340018762	0.71750226547949	0.14908801299957808	0.5053768535518829	0.2450684743272427	0.9647635867084796	0.6264010389367334	0.22624072843203988	0.38538985353058675	0.26378758575015143	0.788381520638054	0.6518762151359505	0.2899270436396163	0.4428462864180058	0.10090117589049621	0.8601844409113145	0.7855452770696556	0.09661839238102926	1.0
0.5471275253040935	0.17992492534370522	0.9057965363066991	0.6858345945615445	0.16548254600340095	0.5854367955255195	0.20312934035291072	0.8520820727683989	0.7114179039912614	0.17852297089326236	0.5232518972305271	0.11918417616347747	0.9115517583060757	0.8630198266657987	0.13144460936472818	0.5131663222551348	0.23068213862071502	0.8582927594672807	0.713951382235148	0.22963221864771244	0.386772957356551	0.2556973655634152	0.9419305155741107	0.6868412822533492	0.2874065619803975	0.3910736245906865	0.08261650004328946	1.011000462627048	0.9258398917345628	0.08819474687309485	1.0
0.5482818827793337	0.18609827318403857	0.9882769767016806	0.6967661321041759	0.16859485137744343	0.5606981876177846	0.16939766740682463	0.9912341862912661	0.6587345956224814	0.1852874055105165	0.506954175678237	0.11364448062235229	0.9872578838641635	0.7720180056957086	0.12311192685728108	0.4833177849458484	0.24321467910998956	0.8708152005095944	0.6808958999077717	0.23454355369537247	0.3583043391000098	0.2559220690836927	0.8017897845340375	0.5964583853874823	0.25317844008297113	0.342429356471398	0.092296135235689	0.9401100928507207	0.8065287447075071	0.09339393464085162	1.0
0.5471497165490535	0.20817391288372317	0.9227745281047278	0.6391787927211711	0.17127381941142034	0.5698028612752208	0.1626737226644709	0.9801233202087059	0.7471892986347546	0.16193229352895216	0.44306850012998966	0.12125949136309103	0.9956257420659897	0.7783537644454377	0.1154739701787442	0.5133920612345297	0.22977971184030288	0.8488418872925594	0.5879309744952231	0.209213957140128	0.3589870146185577	0.29300615757192516	0.9154382226428732	0.6305819987225203	0.2881884016668945	0.3276235739447081	0.08230215590691756	0.9884117979524498	0.9350509049228167	0.08628101782447983	1.0
0.6000235771800011	0.20356192268560863	0.9578617618169323	0.6200525723103146	0.19571865570148217	0.516141044252469	0.18842963008064206	0.8567271128456186	0.7006022114746011	0.1690562378340999	0.4627513603432802	0.10668436850230331	0.9380489790476098	0.7899688618555792	0.10218861826548856	0.5552379517649522	0.22377026641704786	0.8819990316639699	0.6746925454548841	0.20402214952892864	0.4367230682942062	0.238718476907322	0.9360511592997781	0.5850958252343903	0.250246616198155	0.29700352240563965	0.07391022129032229	1.0183716866922512	0.8060302038805822	0.07425900397337397	1.0
0.5142796772861401	0.20290855678443168	0.8228151149001525	0.6966661415534392	0.19126472330388983	0.5697494983836242	0.19806831145160897	0.9791556173674942	0.765923680480529	0.1804969169892448	0.5149463432365032	0.08918593875576022	0.9682301365084364	0.9041542136666262	0.09669735423707009	0.5844390834053249	0.199835199953917	0.9397582411386178	0.5971754397054136	0.19759803676651266	0.3527138547929069	0.2973162328315358	0.7843999553187395	0.6422545255967386	0.25948871366359283	0.34573009770291796	0.07563875056195517	0.8875078189336894	0.7873561215263212	0.08021830681643496	1.0
0.5807941307869033	0.19517260892473057	0.8934208580438974	0.6348425791955113	0.18866507342549899	0.5210171949110065	0.16814319064515953	0.9930960559354656	0.6710858816823918	0.15881811843317845	0.43607417057473646	0.09229099135944582	0.9863316413571288	0.8294590184586024	0.09141125514336798	0.48722537173661823	0.20372638317972308	0.9258584213855471	0.6777308298205613	0.2247243644367607	0.4160574255762485	0.28170753524321174	0.7933308665057586	0.6433929491728472	0.2499492115783403	0.37600456412572836	0.07381955070916532	0.9495517950358329	0.825380076902696	0.0746653404275472	1.0
0.5410447807415153	0.20483520107142747	0.9666214614642682	0.6242674213934026	0.1949776696428567	0.4513811356089426	0.1681427924999978	0.8315770268214283	0.7537985324518246	0.15972003535714105	0.3956499385448477	0.10149038214285618	0.9317249801785629	0.851380150718262	0.09929460357142772	0.5266072774024206	0.22859925071428183	0.9103976231428457	0.5943694662025157	0.21465439999999703	0.47478530406933184	0.27702865285713746	0.9380270717856977	0.6048321937134196	0.2312824499999993	0.32682915303589055	0.10050412499999821	1.0379744803571234	0.8593142274048204	0.0955373785714273	1.0
0.5172440415090775	0.21153056357142655	0.9571990623214119	0.7332743811301625	0.2113293557142833	0.43557422180265554	0.13036296392857072	0.94582700967856	0.7130653046356175	0.13400319321428453	0.3886340526866684	0.08097656249999965	0.9807987053571298	0.9225535320668963	0.09373002678571253	0.5028536942962083	0.19359779214285586	0.8305917314999978	0.6252161330949979	0.19292662499999846	0.4472839454287662	0.23806929999999885	0.9397579079999832	0.5936519315186828	0.24209459357142654	0.2874181703747068	0.08346413499999898	0.8689377824999994	0.8745998386365065	0.08448651499999886	1.0
0.5002298827217692	0.24056354464285304	0.8378970839642816	0.6736324463422112	0.23781644749999584	0.47828472292396385	0.11818178571428561	0.9770048357142708	0.8301630541636584	0.12335044571428502	0.45645473375498813	0.09461154857142748	0.9080701234285661	0.8751813059937558	0.0855277399999999	0.4950508801888476	0.1936251664285701	0.9375582867142717	0.6454308317906973	0.19587399999999822	0.4523092049973341	0.2369594160714279	0.8323208574642808	0.6317204627486827	0.2269715424999999	0.2518858254014991	0.06955886999999975	1.0476792024999804	0.9844421352833065	0.07522480499999912	1.0
0.5243054418975881	0.21696320357142543	0.8909022224999908	0.635980198910632	0.22425995035713867	0.4573572248268832	0.1370727857142843	0.9825942816428412	0.8007415727755856	0.12836374214285665	0.41819107377363796	0.08341416249999983	0.8660413079999992	0.7961910696195968	0.08353616142857122	0.5056609772032482	0.22886436357142523	0.8169427416428556	0.6587050647364899	0.22440332571428262	0.5166760482064335	0.25295678571428415	0.9407098984285541	0.5993037631782785	0.25373235785714077	0.27583061152749955	0.039787023214285684	0.9371486882142795	1.015710635303743	0.04496746499999939	1.0
0.5636437295877352	0.21031447499999775	0.8091870992857142	0.6788019519900248	0.2052187007142836	0.369466758506473	0.13251004999999783	0.955807269428559	0.84673666947736	0.13632420285714025	0.3319893263413237	0.0909070471428557	1.0346905634999808	0.8947290367504614	0.08623571428571333	0.47665710008111783	0.2419037485714246	0.8968510719999893	0.5942377776565102	0.21201059999999905	0.5043840465319153	0.26031048749999774	0.8639568979999911	0.5479319904039714	0.28356450999999455	0.3430808032154956	0.04576362499999977	0.9420349017857073	0.9017929967441984	0.04963275357142793	1.0
0.49682330906306926	0.22161595285714145	0.9460122202856983	0.6845520210880626	0.23395495357142532	0.41780613296016134	0.14561982749999886	0.9597590133928433	0.810604308075274	0.13800411857142825	0.3902273724162746	0.11579151428571233	0.9753372421428436	0.8060651804272723	0.10575942857142769	0.5420699079887903	0.2157025757142851	0.9552713603571258	0.6091245388035911	0.23314383428571137	0.5427231185084324	0.28290158571428115	0.8638180130357054	0.6046861882318801	0.2800981442857095	0.26759568690440577	0.0620380575	0.8770885412499991	0.9409198383250981	0.06640209499999952	1.0
0.22661955333006806	0.5330424914285701	0.8548970371195704	0.5830483365780385	0.48368044357141937	0.26910107500396085	0.4718508246428553	0.8099588553816979	0.5992737210045538	0.4254139499999927	0.2509574377239442	0.4001268107142786	0.8634169184230658	0.6833850037399809	0.3140381485714257	0.27373525039822033	0.7458426249999885	0.7728227517747845	0.45749135226432236	0.5286406499999943	0.15769109287304367	0.5222171710714213	0.8798927949873404	0.5803710491781926	0.36490469642856904	0.13724921365810877	0.21838219999999628	0.9721561282499819	0.7399951273836505	0.20489576607142634	2.0
0.20582751999787957	0.5459201142857064	0.8215665264201573	0.5098268510129287	0.37870510071428515	0.2598099334130771	0.5002634685714227	0.8368999892107191	0.614316445165981	0.3843994599999968	0.22059084485748426	0.32122508571428443	0.937989525950854	0.6937023591421478	0.26959641571428544	0.3042878852453664	0.6561377599999962	0.7321047448343732	0.44128381551893164	0.4985391428571395	0.147115290568505	0.47560193142856705	0.8230529972758699	0.5928510919674056	0.34591637857142676	0.14779183328211182	0.18893631999999888	0.8941425879999908	0.8159107893817963	0.19203737142856997	2.0
0.2000959283844083	0.5212575178571358	0.7744957192878105	0.5586541621045934	0.43060550249999185	0.2781071849775607	0.520362597857136	0.7898493985735224	0.5774067968324383	0.39673068964285374	0.21644263579281361	0.31269847249999877	0.8166284154570089	0.6189650703564815	0.29229838392856805	0.30778396649151185	0.6885858571428496	0.7963406931945227	0.492566109685815	0.48303322285714084	0.12380901103728366	0.43260379999999676	0.9059787339100364	0.7384395654981983	0.35471794285713704	0.13014972474607817	0.22053712571428305	0.8106544631428563	0.7970140276016685	0.2332614514285673	2.0
0.16822222653502406	0.4679523371428539	0.7548027419117634	0.6485271178470221	0.3507073392857126	0.23461096251673125	0.4751230124999976	0.8272582648655356	0.6391582392426941	0.4044518185714236	0.18772940564916554	0.3589595057142795	0.7742127624925663	0.7568766580372712	0.27430580357142714	0.2926777038387994	0.6460638974999979	0.7085878908837258	0.46184778618079053	0.5020388999999967	0.11247087032825318	0.4122212328571404	0.9148642489935017	0.6711578191685944	0.3205993599999966	0.12002305988537662	0.21219153964285514	0.965854642142839	0.8070968051211471	0.23594352499999532	2.0
